mean,median
26.800778898381505,28.52068723702665
1.8524119798811156,0.13333333333333333
30.570203886306036,23.24117053481332
27.665155960721123,22.68738647830474
1.894602812288901,1.7846216602080358
19.65118832938939,19.702223128696716
13.051550683410811,8.571428571428571
16.372753893742765,17.79296207721216
13.83351055178764,13.424657534246576
23.777929398146263,23.62793671088381
26.545273449860854,28.0
21.358685618768128,16.279770877298763
32.31916586918997,29.87240430322742
5.8541065233594285,4.083705810646078
4.874002000875995,4.989581087878134
5.746506375174307,6.038111844563457
7.058688899771209,5.658576493046087
1.081753817284021,0.3602967149417167
3.9529209811766184,3.507594489579654
0.19262468232805946,0.23313316849169904
10.37008998303239,10.699273977837219
3.942998226568662,4.004197949463147
5.295457749319099,5.373375312827965
14.83599936381294,13.645068624321736
21.058481165260442,22.25471085120208
37.41951219505615,38.44921499519385
23.002828657713746,21.88755020080321
19.892910856281276,20.855106888361046
30.61392939597902,30.30102547138604
19.252869110479992,19.778099372889532
30.424435417735953,30.057142857142857
42.84765965395764,45.18518518518518
23.37823254828713,23.045267489711936
10.473007049886123,10.537068097953707

Samples used to generate histogram plot: 1204252
