mean,median
1.277110498767255,1.2465753424657535
1.4119249238232472,1.3636363636363635
1.46503879547891,1.3448275862068966
0.9942356423639193,0.15942028985507245
1.16078432734067,0.8716577540106952
2.0200999937811215,2.0
0.178600257804166,0.06504065040650407
1.0107087923961582,0.8041237113402062
1.1439956750443965,0.9836065573770492
0.5149764796335948,0.30927835051546393
0.7074532531786912,0.3958333333333333
0.1655658344831177,0.09345794392523364
2.3774011163717046,2.2905405405405403
0.48489922660878004,0.1
0.37290192451066145,0.33032747982914096
0.002971128545674059,0.0028476506881822496
2.080402662102606,2.3611770289511154
1.1650717428792072,0.8884670147128619
0.6372876179579086,0.42857142857142855
0.5554364961110312,0.16470588235294117
0.8610794560369962,0.6463414634146342
0.7978739728013357,0.7096774193548387
0.8545566160377837,0.9

Samples used to generate histogram plot: 726438
