mean,median
20.62522270804457,4.724358974359038
8.280750471220129,6.13375796178344
14.398457177063216,16.666666666666668
6.191530818235959,3.804054054054054
24.611958081268316,21.98581560283688
42.46576620908489,43.42857142857143
32.91597497068725,34.96402877697842
4.972988033135591,5.6066666666666665
1.4108350144402777,0.13636363636363635
1.2702732917402932,1.2941176470588236
17.39613978883513,16.25
20.378071710237826,20.0
23.524451423151483,24.892473118279568
19.33575231179166,17.07843137254902
10.55255732378962,7.9369179600886355
4.416703352304625,4.51685393258427
1.657865404890938,0.9488888888888889
5.54934852618318,5.153846153846154
4.779929457905366,4.274305555555555
20.70744875693918,15.833333333333334
18.160919821634334,14.957983193277311
17.21115477216657,17.44
26.24438915560927,21.766129032258064
26.376727787000416,27.01923076923077

Samples used to generate histogram plot: 845310
