mean,median
1.3612479660398573,1.3230435991289382
4.261847937192153e-05,1.505026789404762e-05
10.985445559439247,11.361364972476071
5.27336681218056,5.268199233716475
4.519085553174943,5.747126436781609
1.605247038064028,1.075
4.879814736521565,3.4604651162790696
4.5763546798029555,5.0
3.112877129815326,1.3230154767848228
2.6696851714428034,1.2
2.683209196383191,1.0033444816053512
3.0848556170815615,1.6286644951140066
4.490566319301009,1.4822888283378746
3.1390477871015077,0.5016181229773463
9.408581649500746,9.391304347826088
3.6393806354287044,1.8657718120805369
1.6996289626459382,0.5604395604395604
2.965557458111994,1.5765765765765767
0.8529556760212824,0.754366778608264
0.6949560588340714,0.13805742211362249
1.7749148009876894,0.42424242424242425
0.885872742061644,1.1940298507462686
1.7272409844989696,0.10995723885155773
4.5814761830351065,4.549071618037135
3.83764840999765,3.7417840375586855
6.0976235436897674,8.755102040816327
5.3286199600891635,4.251327433628319
3.3686208558593727,0.7578947368421053
3.584182661952759,1.4281345565749235
0.7270714637758101,0.17069486404833836
2.0748135110955093,1.902097902097902
3.717198933170195,1.4338235294117647
2.711974046255518,0.8744939271255061
3.242234721078852,1.1543478260869566
4.812236652211285,3.9501779359430604
2.2137066641226215,0.4744958481613286
3.6790834032166795,1.9656992084432718
5.0781287833169495,6.626262626262626
3.199810649865975,2.4107142857142856

Samples used to generate histogram plot: 1168812
