mean,median
2.637074362872509,1.2857142857142858
5.639395356085437,6.883720930232696
4.138966297573405,3.865168539325843
7.692331932773112,8.941176470588236
3.20940779140603,2.25
1.2085868915912932,0.8018018018018018
3.2944720109848005,1.0810810810810811
1.6317731718431085,1.5412844036697249
2.4004076825511866,2.0
2.0035065970069956,1.7391304347826086
2.5713747586559723,2.2972972972972974
4.1214204469423255,1.9148936170212767
1.817183696008942,0.2631578947368421
2.8350556525146695,0.017543859649122806
2.3412325281420445,0.89937106918239
3.8551016635080115,2.635294117647059
3.8622732250193272,2.9158878504672896
3.4800432821123515,2.253846153846154
4.7367908426113,3.869047619047619
2.8739649328494536,1.5436893203883495
4.3307620386108985,2.4
0.6331537438514,0.4835164835164835
3.744004785101258,2.29
5.321372998385971,3.052401746724891
2.5709319775624335,2.3559322033898304
5.163145964767069,4.265625
4.9701747803048475,5.074380165289257
5.105163416627744,3.125
3.7171429060020436,1.348314606741573
2.970722759962901,2.878787878787879
2.3700014013349677,2.1402714932126696
4.259676775303945,2.7246376811594204
2.13832493631349,1.5098039215686274

Samples used to generate histogram plot: 935366
