mean,median
1.4198860549461845,1.5957446808510638
5.42725418543384,3.0952380952380953
4.149237461104408,2.1619047619047618
5.041620701111035,4.525252525252525
5.912334174955013,6.015037593984962
8.216591127592364,8.166666666666666
5.495575433161376,6.573705179282869
0.6043650793650793,0.42857142857142855
2.788159112614692,3.411290322580645
2.7661827387112186,1.542474025974026
1.1040362346305899,0.810126582278481
3.9095766737584556,3.345724907063197
0.42964580675312536,0.29259259259259257
5.434498074895496,5.108225108225108
2.8467463403425706,1.86
2.389107370426211,1.9078014184397163
3.7990644888287064,3.142857142857143
1.9111738112264625,1.4864864864864864
2.7973277955061637,1.7804878048780488
1.6954147811543439,0.75
0.011169637120971408,0.011111111111111112
4.575473627427699,4.3949044585987265
3.295759606529109,2.735042735042735
2.1561965097137383,0.5843293492695883
5.662637315027115,5.462121212121212
0.5586026472205111,0.4172876304023845
1.4864547928321956,0.5757575757575758
3.744491765181463,3.0526315789473686
2.1180538148826025,0.8772727272727273
2.0896326524873463,1.375
1.7550784499620176,0.22043010752688172
2.575876531066184,1.525
1.6950675988190456,0.603448275862069
2.1344656890784846,0.49295774647887325
4.061728395061729,3.944444444444444
0.38229566976279045,0.01824212271973466
1.5661388891918495,0.8311688311688312
3.305987520300627,2.3846153846153846
2.227392036239705,0.8571428571428571
2.400032360955381,0.09668508287292818
1.1216714002026342,0.5174129353233831
0.5821224301356217,0.4975584674289821
2.4266737248297643,0.7719298245614035
4.140400266422746,4.08641975308642
1.3140380874568884,1.3389817150063053

Samples used to generate histogram plot: 1257261
