mean,median
5.666798583722926,4.315068493150685
2.695699698830802,0.37037037037037035
7.34463943258957,5.934065934065934
6.5752391038157,6.521739130434634
0.1874125874125874,0.18181818181818182
3.220871339437759,3.0603015075376883
5.340154289716193,3.811320754716981
7.212115036097831,4.375156613567219
3.2290478283510105,1.760204081632653
6.960909959519642,6.333333333333333
3.4201553761947574,2.0930232558139537
4.594599241166706,3.9
4.844864082544871,2.769230769230769
2.489965200666244,0.878125
5.144677966722111,4.093525179856115
4.247272626816428,4.125
7.296276201674546,7.016666666666667
4.9600408107024405,3.757575757575758
13.0,13.0
1.7257422753965204,0.5614035087719298
4.94429146981522,4.007936507936508
4.078001801907463,2.9606299212598426
1.2676460792508721,0.5868997793414029
2.2899831981708405,0.45652173913043476
0.6731076711712245,0.6059782608695652
10.542367073234095,10.905982905982906
4.476502276415368,3.140096618357488
5.922351639173616,6.4523809523809526
7.823129707525808,8.166666666666666
3.248717422145485,1.4173228346456692
4.9093963459066225,4.2439024390243905
4.233486404696007,0.5
1.2476834817970563,0.2
2.85081805321666,1.6055045871559632
6.031696482494059,5.39

Samples used to generate histogram plot: 994492
