mean,median
4.75972800816335,1.8613861386138615
5.248970375447414,4.75
3.7531790954297675,1.1538461538461537
4.373615292958995,3.9215686274509802
4.135201980107142,2.0
4.347475333870577,1.8513513513513513
4.375771944714571,2.796747967479675
3.1878256622702175,1.6724137931034482
0.9194748381191157,0.3006993006993007
0.38787568937953887,0.35664335664335667
0.8809147325492409,0.9089347079037801
2.196483772619559,1.2949640287769784
3.5879550042701247,3.2035398230088497

Samples used to generate histogram plot: 393513
