mean,median
2.468169236852511,1.5555555555555556
5.186474557803296,4.104166666666667
3.1315879327729585,1.6515151515151516
1.3164162729380107,1.3044733044733332
8.445441548173891,9.436708860759493
2.510221728510386,3.404255319148936
5.597240468250447,5.265822784810126
2.7715314557243973,0.5280898876404494
2.592324835141282,1.404494382022472
7.119216690959264,5.913043478260869
4.9371785165754,1.836734693877551
2.6670001499812956,1.5842696629213484
2.348145332211943,0.8292682926829268
1.6392820651520617,0.49645390070921985
3.6459591540579184,1.4893617021276595
4.6944410802955066,3.0434782608695654
5.74832295422266,5.333333333333333
6.278153041498902,8.125
1.291424830318015,0.45806451612903226
2.7391994324299866,1.6888888888888889
3.6591290121674187,2.5942028985507246
4.122986145069275,3.0
1.4763580072134022,0.5402298850574713
4.247196473192417,3.376470588235294
2.380777763863905,1.1791044776119404
3.2918019197655246,2.3962264150943398
2.881244466859727,0.410958904109589
4.149674885331177,1.974025974025974
2.3339589868951607,1.2037037037037037
3.4453140751000437,0.8632478632478633
3.7037298529942237,1.6293706293706294
4.145202784931547,2.2222222222222223
3.790288468505916,1.3283571428571428
4.334856466593835,1.5714285714285714
2.788575536441575,2.142857142857143
3.1349857025327243,2.0063291139240507
4.292146635727654,1.9166666666666667
3.294187048213666,2.3548172757475236

Samples used to generate histogram plot: 965648
