mean,median
4.389345839194141,3.9130434782608696
7.260154216239177,1.9230769230769231
0.6471868038109684,0.136986301369863
5.975249881009043,5.113636363636363
7.724152917022583,5.517241379310345
7.076443853492995,5.611650485436893
16.274634456452638,16.52892561983471
6.35588259589983,6.117647058823529
2.4175023763349586,1.6981132075471699
6.503448386219256,6.006006006006006
3.24862988754906,2.2666666666666666
8.712776510195328,2.5324675324675323
6.165085498560325,4.7272727272727275
6.160631428852929,2.91044776119403
6.971205255009621,6.052631578947368
8.794082125603865,2.782608695652174
6.3919061678901326,4.2105263157894735
10.17783017535933,8.035714285714286
5.152233969174797,3.6470588235294117
7.422250559492269,2.2413793103448274
4.413405806942717,3.493150684931507
3.323719903473905,0.7222222222222222
9.120163799936226,6.450980392156863
3.7089148904519647,4.45578231292517
2.5829797415591877,0.5119047619047619
1.1476578229831274,1.1111111111111112
10.263809390235409,8.733333333333333
8.998292891834968,8.781818181818181
9.035131282009708,8.712328767123287
4.1166818579254,1.7352941176470589
8.408946360153257,5.982758620689655
3.7910132276752004,1.5714285714285714
7.747853949329359,2.4
1.647734463087623,0.3950617283950617
3.77094481737293,1.3421052631578947
16.33826573830208,16.516129032258064
5.749877937354724,2.2325581395348837
7.151979736376833,2.5555555555555554
2.0005902745882573,0.36363636363636365
8.476886870077909,5.0625
1.40557536325841,1.8181818181818181

Samples used to generate histogram plot: 1235455
